x, y, z
26233.47,3038.37,76.94
26269.40,3021.59,16.50
26283.27,3033.65,83.82
26228.47,3069.26,111.83
26236.18,3047.18,47.93
26249.77,3011.81,-1.35
26251.64,3036.43,-108.48
26248.24,3019.69,-81.85
26229.35,3050.73,99.01
26228.67,3034.97,106.28
26234.96,3026.68,150.08
26228.37,3038.88,139.30
26244.79,3025.13,97.00
26271.59,3011.11,41.17
26241.87,3039.08,118.13
26253.09,3026.24,117.89
26270.44,3036.31,70.29
26284.34,3026.80,58.58
26260.96,3025.20,151.09
26273.13,3028.08,102.25
26254.45,3006.93,120.68
26277.48,3023.30,60.67
27274.57,4498.01,194.89
26273.19,3002.42,63.04
26239.79,3043.78,79.62
26275.29,3007.80,52.74
26256.87,3037.80,48.41
27301.11,4541.24,22.25
26270.16,3012.79,106.42
26236.37,3040.88,20.87
26240.12,3048.85,-118.24
26254.84,3044.57,78.89
26238.02,3048.43,120.19
26241.46,3025.07,121.07
26251.45,3019.35,58.81
26229.72,3025.92,39.73
26238.83,3039.99,35.72
26254.19,3046.14,6.18
26247.61,3044.02,271.34
27321.10,4550.29,57.48
26270.59,3036.68,115.54
26247.69,3018.73,55.95
26265.67,3020.72,56.03
26252.73,2993.19,104.69
26282.15,3012.15,100.63
27335.01,4484.37,-198.12
26256.01,3034.76,53.27
27313.73,4483.48,176.75
26235.47,3021.39,78.44
27342.38,4510.05,100.77
26221.14,3044.52,-42.28
26226.70,3054.45,86.18
26283.59,3053.52,96.30
26258.47,3032.61,-11.05
27302.65,4531.08,167.50
26264.84,3023.30,45.60
26259.73,3040.64,96.68
27347.74,4481.68,-236.31
26245.12,3025.47,79.91
26251.40,3026.43,15.33
26247.69,3052.41,165.42
26188.01,3029.07,-253.08
27261.19,4491.65,135.55
26263.50,3048.64,100.36
27292.55,4515.71,405.69
26260.64,3036.46,119.09
26258.36,3007.63,99.84
26252.49,3059.12,-19.57
26218.59,3019.93,147.59
26262.72,3032.25,113.12
26237.23,3039.09,55.36
26224.54,3019.72,104.91
27304.41,4469.62,158.73
26221.03,3035.92,104.37
26221.66,3035.24,186.73
27352.53,4466.42,244.76
26238.77,3045.13,85.19
26240.61,3037.82,158.27
26211.71,3035.51,145.98
26250.89,3040.13,37.21
26248.58,3016.42,-31.64
26220.97,3035.79,74.17
27248.19,4525.61,284.75
26241.43,3042.62,73.82
26263.47,3027.02,153.32
26248.93,3017.02,105.12
26224.87,3037.64,102.11
26252.08,3020.06,8.54
27294.86,4491.80,277.59
26257.75,3036.59,170.63
26287.63,3016.50,-2.16
26244.98,3046.14,112.32
27294.18,4504.93,161.66
26263.09,3013.32,64.99
26253.27,3045.10,22.51
26263.82,3018.38,47.48
26260.10,3055.15,95.43
26253.02,3009.98,-248.01
26239.22,3029.09,9.30
26249.33,3020.46,126.24
26245.96,3043.05,79.58
26242.82,3039.95,50.45
26217.54,3030.78,61.70
26244.66,3035.03,-32.37
27335.46,4484.04,402.61
26245.46,3030.01,9.80
26252.59,3007.69,39.06
26213.31,3070.09,25.44
26254.39,3039.97,71.43
26258.12,3023.06,49.27
26238.43,3032.16,48.34
26233.13,3020.82,-55.48
26249.06,3024.48,91.38
26246.92,3048.60,128.98
26209.02,3042.77,74.08
26235.06,3039.18,13.73
26218.08,3048.93,83.65
26259.07,3031.28,16.01
26259.00,3050.68,56.95
26267.64,3057.69,40.71
26239.95,3023.53,66.53
26209.77,3031.88,-15.17
26247.22,3021.21,1.23
26225.93,3037.81,-16.43
26187.45,3063.50,68.15
26227.89,3052.38,128.75
26232.12,3040.22,58.62
26207.31,3042.71,40.42
26233.02,3040.28,27.13
26246.24,3047.40,31.10
26229.72,3047.56,-79.69
26238.00,3041.32,32.39
26231.02,3030.36,-28.14
26233.30,3039.69,80.44
26242.81,3039.34,-36.80
26232.15,3038.90,82.87
26196.23,3044.00,231.66
26236.95,3051.29,21.64
26237.80,3039.82,107.05
26226.03,3035.99,159.64
26229.33,3026.96,74.28
26228.81,3037.87,215.74
26221.65,3033.99,123.94
26239.74,3026.68,77.75
26245.69,3035.65,57.87
26248.65,3047.68,44.81
26213.36,3053.87,265.39
26209.29,3049.46,-161.10
26231.46,3041.31,95.70
26253.93,3060.12,93.75
26218.46,3022.02,136.70
26176.47,3039.17,-229.88
26209.38,3085.93,197.36
27270.46,4558.70,194.17
26210.74,3043.02,60.00
26210.64,3052.63,-129.53
26216.80,3058.80,80.96
26219.46,3030.58,26.16
26219.09,3026.17,226.21
26206.82,3031.24,-78.38
26233.66,3010.20,155.12
26256.08,3009.62,120.25
26238.51,3015.91,70.52
26257.82,3004.72,55.42
26255.70,3035.52,83.43
26255.98,3011.06,54.70
26241.92,3014.01,101.34
26301.58,3006.26,60.34
26312.00,3030.52,107.98
27278.96,4541.22,103.79
26241.86,3059.76,94.77
26272.44,3047.28,37.96
26225.20,3059.14,-84.57
26214.21,3063.48,-25.71
26224.65,3024.47,40.45
26231.87,3070.52,238.38
26281.78,3016.74,78.44
26261.88,3000.60,5.17
26233.74,3006.38,133.42
27323.82,4508.53,115.37
26231.53,3025.13,87.97
26273.98,3026.63,6.66
26260.66,3035.09,83.55
26250.55,3026.46,-27.45
26265.98,3011.19,79.29
26244.11,3016.24,65.78
26237.52,3021.35,19.93
26238.01,3037.86,50.54
26250.30,3019.97,124.45
26241.37,3027.21,129.90
26210.59,3036.87,158.36
27370.84,4507.27,195.09
26224.22,3041.99,18.18
26240.54,3006.78,236.87
26226.81,3046.56,77.35
26214.38,3019.42,150.92
26209.96,3015.03,25.19
26214.04,3039.33,101.34
26247.66,3023.49,76.52
26226.25,3036.27,296.27
26223.60,3046.41,34.03
26227.59,3014.44,44.03
26208.02,3074.57,-285.85
26231.61,3047.95,123.14
26200.98,3079.77,-173.73
26238.91,3067.92,67.34
26234.10,3055.76,198.56
26237.23,3024.16,68.95
26214.74,3041.65,182.45
26255.18,3023.61,98.55
26177.88,3044.28,-296.58
26238.63,3044.65,71.78
26222.10,3036.93,49.99
26221.40,3044.80,67.60
26243.98,3032.45,96.18
26243.02,3024.98,41.77
26243.25,3014.56,79.15
26218.18,3048.08,42.07
26245.15,3046.64,202.86
26202.19,3015.78,92.42
26220.23,3048.65,-11.61
26223.96,3002.33,77.70
26241.24,3026.98,42.04
27251.52,4513.88,149.59
26229.04,3055.95,-274.70
26223.26,3025.69,19.05
26218.88,3043.25,61.89
27313.00,4515.35,169.10
26252.88,3036.83,63.94
26212.81,3016.79,36.71
26230.29,3034.47,-38.87
26236.27,3049.59,173.23
26213.74,3042.77,104.44
26207.76,3035.22,53.46
26184.04,3053.31,88.75
26211.73,3043.48,150.43
26244.43,3027.44,88.46
26226.15,3042.62,122.35
26205.66,3043.20,210.86
26193.91,3038.52,57.66
26224.79,3017.04,42.29
26229.60,3021.36,131.69
26205.86,3015.63,-297.51
26216.25,3016.40,-216.07
26251.78,3026.69,143.46
26227.04,3018.89,62.40
26231.40,3036.42,149.02
26223.52,3033.41,79.65
26198.46,3038.02,81.36
26230.84,3034.60,41.96
26237.33,3021.08,129.05
26232.42,3027.04,53.76
26216.16,3035.22,40.23
26214.53,3053.28,50.92
26217.34,3043.54,135.69
27339.53,4560.61,-166.00
26178.70,3048.89,423.35
26225.12,3031.49,22.40
26198.21,3034.70,-63.23
26193.02,3032.78,54.06
26211.82,3046.34,51.85
26191.27,3034.76,42.68
27301.78,4521.58,247.30
26213.04,3035.47,187.96
26212.43,3039.14,104.86
26222.71,3067.55,145.57
26215.21,3033.10,-7.58
26208.41,3052.73,44.60
26215.16,3038.52,121.15
26229.78,3041.52,66.21
26245.90,3043.81,45.92
26230.09,3048.43,35.64
26202.62,3050.65,98.92
26246.27,3017.84,58.40
26205.64,3044.94,53.44
26224.23,3040.81,69.61
26245.65,3028.97,111.27
26233.26,3051.89,106.94
26226.58,3043.11,31.02
26206.72,3058.14,63.06
26214.07,3045.22,73.76
26220.64,3044.67,35.84
26202.88,3048.91,108.34
26223.85,3024.24,131.64
26213.03,3055.98,183.07
26221.68,3015.92,141.10
26221.11,3029.85,88.54
27296.95,4475.94,328.52
26198.97,3044.74,38.51
26202.76,3048.08,113.18
26230.95,3031.50,81.09
26212.80,3022.29,-30.69
26207.01,3027.61,-2.47
26224.91,3015.98,89.46
26201.01,3019.51,168.58
26216.15,3038.26,130.39
26224.17,3008.25,81.35
26238.79,3057.67,109.49
26188.87,3070.42,-81.06
26180.50,3046.64,86.52
26220.68,3041.76,230.05
26220.63,3029.91,181.70
26228.37,3039.33,80.35
26207.76,3033.10,69.72
26220.28,3046.18,68.65
26229.71,3037.04,91.65
26220.02,3041.68,117.83
26240.70,3019.03,171.40
26238.73,3020.83,91.15
26219.86,3032.14,53.55
26236.49,3027.55,178.44
26222.32,3013.63,154.81
26248.86,3032.92,88.76
26240.45,3019.76,73.63
26240.68,3013.86,86.50
26201.00,3030.08,37.66
26230.84,3027.95,42.41
26237.49,3026.87,154.90
26220.63,3043.13,66.23
26202.76,3039.84,-40.42
26216.64,3044.25,114.83
26224.29,3035.52,155.05
26243.67,3012.82,102.59
26222.04,3017.81,32.69
26207.60,3011.28,63.99
26216.09,3034.97,136.87
26232.85,3028.32,81.42
26207.65,3026.90,85.05
26213.08,3019.29,242.43
26227.59,3014.85,-28.32
26214.98,3022.84,157.44
26214.21,3050.39,155.16
26239.25,3005.98,47.40
26216.40,3045.57,74.42
26228.02,3002.18,-21.66
26192.60,3024.12,245.26
26221.09,3025.11,190.15
26248.39,3001.95,-205.30
27248.90,4525.48,219.27
26228.75,3016.01,182.58
26187.74,3045.20,430.11
26206.03,3033.94,104.62
26204.76,3049.67,195.04
26209.20,3052.58,68.57
26218.91,3044.83,-132.50
26254.22,3052.09,106.78
26219.94,3026.14,124.27
26219.02,3022.00,26.56
26231.20,3043.28,170.82
26223.23,3027.73,92.35
26205.65,3030.60,112.12
26242.36,3023.10,61.60
26213.72,3036.84,58.61
26220.69,3018.54,32.78
26243.59,3032.18,62.06
26220.38,3027.29,46.04
26194.64,3038.58,138.09
26229.28,3038.03,50.37
26206.30,3036.61,138.01
26225.32,3031.09,31.03
26233.93,3011.95,98.12
26222.47,3039.01,256.23
26212.52,3041.73,181.87
26240.01,3047.61,94.14
26231.26,3014.42,-184.68
26234.19,3033.45,224.80
26191.42,3029.00,58.59
26227.92,3022.69,74.84
26178.48,3015.96,168.67
26217.11,3021.67,120.19
26217.25,3044.83,79.63
26193.93,3040.44,75.83
26245.33,3023.16,205.37
26172.13,3047.40,186.77
26227.68,3028.49,106.71
26222.94,3023.09,29.63
26250.91,3001.82,22.47
26227.57,3029.86,187.37
26198.46,3036.05,163.38
26213.96,3037.54,-16.14
26217.73,3032.39,160.32
26225.59,3026.79,45.04
26224.49,3064.52,224.59
26234.40,3042.57,135.73
26198.59,3049.10,45.25
26221.82,3033.04,121.09
26223.55,3018.50,69.77
26198.76,3027.66,123.00
26211.20,3025.68,169.37
26205.68,3051.87,-38.35
26233.25,3028.40,-151.83
26178.27,3014.92,191.20
26220.91,3045.23,70.19
26243.63,3033.86,-6.08
26212.92,3007.45,63.49
26172.65,3039.42,104.86
26199.19,3034.75,119.24
26216.97,3033.37,168.74
26225.74,3026.75,126.71
26187.46,3022.56,152.18
26196.11,3047.66,87.56
26227.46,3016.85,61.84
26222.80,3047.64,57.22
26209.26,3043.62,103.08
26183.45,3035.67,-95.81
26193.40,3038.98,46.51
26204.93,3029.92,167.41
26253.74,3026.60,242.53
27244.21,4433.90,313.46
26187.04,3028.24,121.88
27612.79,4327.66,288.38
26209.55,3057.11,58.35
26238.08,3019.36,45.78
26201.37,3002.48,271.16
26201.19,3024.24,105.88
26233.69,3030.85,236.80
26239.85,3036.23,215.96
26178.84,3027.06,165.86
26216.10,3022.76,44.98
26226.78,2989.52,85.02
26253.10,3039.22,51.96
26213.07,2963.05,-129.21
26257.90,2989.94,140.66
26226.70,3033.30,44.76
26234.63,3025.76,93.97
26263.32,3019.21,209.85
26219.23,3011.31,-27.61
26174.64,3031.10,247.78
26240.37,3023.35,1.56
26231.88,3020.09,252.21
26231.03,3029.90,120.82
26210.86,3024.65,-282.70
27804.89,3216.29,-39.97
26215.51,3010.06,111.57
26198.60,3060.89,98.71
26239.45,3034.14,48.49
26213.63,3044.60,54.64
26213.12,2999.32,244.08
26245.35,3050.68,262.68
26247.48,3040.02,-67.36
26261.04,3029.18,96.72
26240.74,2994.88,220.95
26245.27,2960.13,218.70
26259.03,3013.31,204.84
26262.96,3009.38,79.14
26252.24,3000.27,87.11
26242.32,3003.25,27.29
26268.79,3025.44,244.58
26240.22,3028.93,52.23
26211.31,3027.80,235.04
26230.32,3021.91,70.69
26242.30,2996.89,112.93
26255.54,3019.10,244.13
26250.89,3028.38,259.88
26228.39,3023.70,84.30
26265.05,3021.24,106.33
26226.26,3003.74,184.05
26220.94,2994.10,147.39
26221.74,3011.90,-84.44
26238.00,3029.56,93.59
26229.86,3019.79,153.25
26262.27,3022.66,127.87
26222.34,3023.42,51.62
26185.25,3035.37,244.56
26215.07,3022.59,81.20
27401.17,4424.67,215.38
26204.38,3026.73,68.56
26262.15,3029.62,102.94
26229.62,3007.08,208.46
26219.46,3034.43,256.85
26239.78,3018.59,171.75
26248.84,3020.66,168.23
26166.83,3046.38,121.32
26230.69,3026.94,95.55
26232.77,3019.22,93.30
26218.76,3037.25,31.84
26218.78,3020.16,-102.42
26231.34,3026.14,106.22
26249.10,3025.73,78.76
26259.49,3026.11,243.21
26249.01,3001.56,122.45
26223.51,3004.56,50.25
26249.59,3008.12,-35.45
26238.84,3022.90,54.07
26255.15,3016.67,93.36
26225.16,3021.79,23.42
26222.31,3024.20,136.41
26259.33,3012.13,51.44
26229.53,3040.82,136.85
26249.44,3020.30,32.02
26292.82,3009.41,142.55
26248.05,3011.16,126.99
26217.21,2986.47,124.50
26228.52,3014.60,262.78
26241.27,3008.63,56.22
26278.18,3005.28,103.29
26258.20,3013.16,185.19
26234.03,3006.16,165.34
26189.06,2996.01,72.40
26220.60,3017.02,182.45
26249.31,3008.61,24.87
26196.88,3045.53,97.48
26235.60,3031.21,75.00
26262.59,3041.66,111.65
26251.66,3030.26,127.45
26220.29,3022.13,333.02
26221.46,2997.04,38.13
26228.59,3032.70,127.43
26205.20,3011.49,37.49
26225.16,3040.96,120.92
26233.98,2990.96,64.82
26249.90,3020.33,-43.01
26250.44,2996.80,220.80
26244.17,2995.07,144.40
26206.74,2994.96,236.33
26249.85,2998.88,214.04
26256.50,3000.47,64.44
26244.29,3015.72,157.73
26247.38,2979.71,144.14
26243.48,3000.25,106.34
26257.68,3010.57,71.41
26229.90,3012.18,80.88
26236.24,3000.41,127.71
26239.28,3021.30,101.16
26233.32,3016.06,187.78
26240.45,2997.08,99.70
26228.88,2994.16,184.06
26216.74,3029.96,227.62
26225.45,3013.21,219.06
26258.01,2971.10,193.38
26235.54,3004.29,145.63
26231.38,2986.07,-121.85
26258.77,3008.67,151.15
26194.33,3021.92,-226.21
26219.95,3020.47,92.25
26236.27,2983.78,-218.17
26242.51,3010.33,125.05
26248.71,3008.03,118.18
26226.26,3011.52,48.80
26220.95,3019.26,210.62
26251.57,2986.08,3.93
26241.43,3008.58,158.13
26277.45,3007.56,69.33
26244.88,3007.08,113.73
26204.76,3013.66,80.82
26236.06,2997.72,259.75
26257.52,3004.91,64.69
26244.16,2992.17,21.85
26231.35,3010.74,110.92
26262.97,3000.94,63.31
26193.58,3050.83,220.40
26239.21,3016.31,59.67
26234.79,3041.82,138.03
26187.55,2995.25,226.39
26256.21,3016.13,90.99
26232.75,3032.21,188.91
26222.91,3030.98,258.00
26242.18,3029.50,135.68
26262.35,2999.24,141.62
26232.79,3002.28,179.77
26225.33,3024.09,244.07
26214.13,3026.96,63.44
26256.40,3030.50,209.83
26247.31,3036.02,66.20
26279.17,3019.53,155.99
26259.83,3019.08,251.69
26205.96,2994.69,76.72
26216.82,3033.49,187.12
26216.59,3010.26,184.61
26224.71,3031.25,118.29
26235.28,3033.87,67.59
27310.46,4530.30,118.29
26234.23,3019.10,49.72
26241.65,3024.47,68.74
26231.36,3024.78,140.74
26261.17,3026.22,150.50
26219.05,3012.50,-88.67
26245.28,3030.82,71.85
26232.34,3031.33,176.01
26242.57,3010.43,61.80
26250.17,3005.33,78.87
26242.19,3010.36,57.83
26199.99,3027.06,255.26
26231.57,3014.85,64.80
26269.50,3018.81,45.63
26201.12,3007.71,161.14
27320.22,4501.76,148.36
26239.18,3019.44,182.76
26258.99,3019.90,117.71
26233.90,3022.50,93.71
26259.17,3005.05,103.70
26233.40,2986.93,84.63
26233.66,3018.84,62.40
26245.23,3032.92,32.65
26250.58,3008.22,27.18
26257.06,3025.37,201.75
26232.09,3033.15,26.56
26256.26,2997.95,-17.01
26283.10,3005.16,170.26
26249.36,3016.89,97.49
26213.96,3031.06,87.70
26207.17,3019.92,-56.44
26265.05,3028.39,83.74
26247.41,3027.28,210.36
27316.79,4502.06,238.66
26246.71,3002.06,58.53
27377.64,4448.99,246.77
26237.78,3020.19,186.81
26236.79,3013.90,23.00
26220.56,3015.32,133.73
26182.01,3000.58,50.80
26223.34,3028.89,265.86
26290.00,3009.16,68.12
26261.15,3022.52,268.49
26251.45,3005.30,101.88
26225.09,3001.56,345.44
26241.18,2996.96,114.30
26260.11,2990.62,86.93
26244.83,2991.18,26.51
26279.20,3007.70,28.18
26244.13,2995.15,286.91
26239.54,2990.36,202.87
27308.33,4530.96,3.23
26243.19,2998.75,123.67
26235.72,2992.55,95.80
26220.31,3005.48,102.99
26230.01,3001.01,120.37
26231.29,3020.46,157.22
26251.59,2987.66,50.49
26232.05,3032.80,211.47
26257.80,2987.69,-120.28
26207.60,3050.81,84.46
26255.33,3037.48,91.76
26241.59,2994.89,38.57
26216.26,3027.20,39.10
26260.89,3017.63,99.79
26275.64,2992.58,161.74
26261.41,2983.16,135.48
26248.78,3004.12,196.26
27351.41,4481.88,308.23
26244.61,3006.14,102.18
26238.68,3018.16,77.58
26239.57,3021.63,128.67
26244.71,3014.95,102.63
26220.13,3009.45,208.89
26243.15,3025.46,76.82
26236.64,3014.99,117.48
26233.66,3025.58,184.22
26222.74,3009.24,104.11
26287.13,3013.05,245.40
26245.27,2996.18,75.42
26242.79,3021.26,231.63
26239.07,3011.43,93.78
26255.68,3000.84,175.64
26227.29,3014.28,174.64
26237.54,3027.09,40.70
26206.94,3030.55,93.28
26262.79,3026.12,82.53
26281.42,3013.32,87.87
26226.90,3025.00,167.79
26211.90,3030.08,-11.36
26199.22,3030.14,119.93
26239.09,3017.90,99.08
27921.41,3685.06,-158.14
26255.08,2983.50,-144.67
26240.09,3023.64,74.70
26271.32,3014.32,112.62
26248.21,3010.30,70.50
26240.28,3035.43,212.52
26241.28,3039.96,158.87
26232.23,3009.60,195.61
26268.21,3020.76,85.94
26247.30,3026.66,37.30
26241.32,3011.39,125.83
26244.87,3022.47,94.86
26222.73,3028.23,23.83
26228.34,3028.66,147.58
26270.47,2997.78,84.98
26249.16,2993.92,95.69
26249.69,2992.86,44.33
26235.42,3036.83,43.05
26236.28,3016.49,36.37
26241.40,3021.35,96.61
26227.88,2999.05,57.55
26234.55,3025.20,122.72
26233.74,2996.94,59.06
26237.09,3010.04,-47.02
26234.13,2994.38,50.44
26180.86,2998.53,46.89
26252.66,3024.31,59.77
26242.98,3008.78,31.93
26217.11,3020.59,110.48
26230.44,3002.52,11.21
26238.35,3027.33,82.08
26246.63,3013.05,59.04
26251.10,3039.90,102.06
26232.02,3016.76,102.51
26230.71,3041.16,129.12
27289.32,4510.12,224.85
26203.35,3033.18,-180.89
26193.06,3038.24,178.82
26231.70,3015.80,-117.72
26199.39,3037.16,52.25
26217.50,3032.30,180.93
26173.77,3016.53,199.81
26213.82,3040.04,67.21
26209.26,3024.82,119.26
26191.24,3032.24,139.80
26224.15,3049.37,148.74
26220.91,3015.27,6.88
26215.73,3006.42,59.62
26204.65,3033.96,71.85
26234.23,3039.44,66.70
26211.37,3024.07,173.49
26207.86,3018.44,79.50
26230.21,2992.50,89.49
26235.61,2999.16,133.85
26247.38,3009.66,85.25
26195.83,3039.03,188.77
26194.10,3020.34,107.71
26187.05,3047.67,-283.93
26230.02,3024.30,224.14
26215.20,3023.99,-120.51
26220.17,3016.67,-186.84
26205.73,3031.60,275.48
26253.02,3042.96,125.11
26222.96,3021.99,166.42
26198.78,2993.65,11.11
26215.09,3033.59,20.24
26233.90,3025.30,73.25
26225.42,3025.73,107.31
26211.14,3024.74,97.71
26208.51,3043.68,-0.52
26208.74,3042.18,54.42
27653.66,4216.59,-239.52
26223.75,3035.73,84.67
26241.38,3054.86,59.84
26192.46,3032.84,21.32
26208.81,3014.47,51.24
26199.96,3046.90,96.11
26224.90,3017.19,96.62
26211.54,3039.28,57.61
26216.02,3033.05,44.84
26186.90,3018.15,53.11
26223.16,3027.67,54.52
26232.70,3034.32,52.30
26230.14,3036.48,71.49
26217.65,3013.92,92.54
26215.19,3008.26,38.04
26231.64,3013.48,27.67
26233.84,3020.40,26.60
26196.21,3034.57,58.90
26211.17,3021.49,21.99
26232.02,3013.95,103.08
26228.28,3033.58,0.53
26257.62,3043.46,61.09
26240.99,3045.63,46.57
26233.12,3036.32,24.15
26233.59,3036.41,59.54
26189.88,3061.74,39.90
26221.48,3017.45,-121.88
26210.06,3000.43,-49.82
26205.74,3013.48,89.87
26245.54,3012.08,110.64
26219.93,3035.85,201.87
26231.70,3051.57,95.46
26211.26,3035.47,134.54
26214.92,3015.59,-1.00
27389.40,4433.18,182.11
26211.62,3021.72,22.80
26228.17,3053.79,81.86
26199.15,3030.31,54.03
26201.22,3019.80,56.10
26220.79,3017.88,22.92
26220.87,3031.83,72.42
26238.52,3009.92,54.40
26246.47,3008.78,138.53
26207.05,3038.18,18.75
26216.55,3015.02,130.23
26201.09,3037.05,76.68
26233.79,3037.86,52.21
26199.70,3035.56,125.34
26229.96,3027.01,45.23
26217.46,3026.96,98.30
26223.35,3021.54,193.46
26207.32,3035.04,80.69
26221.28,3021.15,-16.22
26208.34,3055.99,98.17
26199.34,3035.43,27.24
26186.54,3038.37,77.47
26221.87,2994.97,74.38
26212.32,3010.63,59.36
26199.35,3027.79,27.96
26207.41,3035.03,92.91
26666.68,4477.64,327.06
26227.24,3002.34,87.17
26208.75,3025.02,40.22
26218.55,3035.48,44.96
26193.60,3022.46,-77.95
26210.59,3021.42,71.70
26206.83,3029.53,53.67
26230.38,3017.15,116.52
26206.52,3041.90,22.34
26195.35,3036.43,92.73
26187.05,3040.59,194.00
26212.88,3020.13,57.03
26213.16,3032.66,95.85
26203.57,3038.75,81.53
26197.40,3022.82,-16.51
26239.23,3022.42,-0.79
26224.87,3024.75,16.49
26202.42,3021.82,157.35
26196.20,3035.34,77.81
26232.09,3029.51,-1.33
26232.02,3015.25,83.17
26237.96,2990.56,2.43
26232.56,3028.43,127.56
26217.16,3058.19,19.02
26249.40,3006.87,-55.25
26209.16,3013.54,105.85
26197.17,3027.05,75.91
26216.06,3026.17,29.83
26211.35,3031.98,69.80
26191.99,3011.94,-160.13
26235.10,3018.43,61.51
26195.13,3031.27,45.50
26222.25,3005.16,28.27
26207.73,3025.25,70.22
26198.41,3007.85,-4.48
26236.77,3041.14,-11.90
26222.71,3024.57,217.23
26215.00,3017.85,61.23
26267.92,3011.99,74.06
26234.15,3036.14,-104.29
26213.89,3029.84,35.83
26217.84,3034.66,18.42
26254.68,3003.48,51.92
26240.00,3022.74,53.58
26216.73,3030.25,103.41
26192.67,3012.74,31.84
26224.79,3008.55,80.54
26242.06,3047.79,43.03
26218.45,3032.46,50.15
26213.37,3027.63,40.89
26249.16,3032.96,40.41
26234.35,3059.46,-60.72
27341.74,4538.63,-14.48
26224.04,3028.26,38.69
26221.68,3018.51,27.77
26220.41,3019.30,46.17
26198.98,2990.68,-103.76
26209.49,3021.14,120.78
26214.16,3037.03,113.11
26198.18,3046.45,47.35
26229.96,3005.30,7.61
26215.89,3023.94,29.77
26229.94,3024.93,29.34
26229.06,3028.57,63.14
26200.46,3042.52,44.88
26222.58,3015.84,45.85
26201.01,3020.32,103.44
26190.30,3053.98,-16.08
26201.49,3028.48,56.67
26222.26,3027.48,49.31
26228.51,3033.77,69.67
26228.02,3021.15,9.15
26214.68,3025.88,54.67
26220.64,3014.58,79.40
26205.17,3009.61,21.44
26172.04,3036.77,123.32
26196.07,3028.40,-12.51
26216.13,3050.16,60.07
26218.16,3033.08,91.09
26201.93,3014.83,35.01
26202.20,3038.47,107.38
26231.72,3017.91,-25.98
26232.14,3022.96,51.95
26250.41,3034.85,47.44
26248.93,3017.88,82.12
26238.54,3006.07,18.22
26219.08,3021.71,74.59
27208.26,4563.72,314.76
26232.32,3028.84,23.89
26193.81,3040.45,85.75
26219.71,3040.18,29.22
26203.09,3036.09,51.05
26220.63,3035.11,31.25
26208.49,3020.51,173.19
26237.36,3021.70,47.90
26197.74,3035.87,60.13
26202.16,3041.14,117.43
26215.44,3034.79,64.97
26208.13,3021.01,49.34
26220.60,3028.10,29.77
26233.60,3025.66,106.08
26230.41,3038.46,22.85
26202.20,3033.71,-48.61
26213.18,3044.47,82.29
26203.84,3050.46,52.46
26178.58,3051.10,59.48
26204.58,3027.58,88.92
26223.31,3033.71,61.74
26207.74,3030.17,51.66
26183.33,3047.60,159.72
26191.06,3040.31,-13.30
26185.94,3043.73,90.81
26209.20,3033.36,58.82
26208.44,3026.50,99.52
26206.25,3019.88,42.88
26202.86,3035.78,47.51
26227.57,3039.09,29.21
26200.41,3014.54,-90.21
26203.54,3021.67,88.56
26213.38,3034.29,94.47
26208.54,3004.59,3.14
26233.77,3034.63,57.18
26219.72,3011.96,69.85
26237.51,3036.77,25.02
26219.48,3043.04,4.00
26236.91,3016.58,30.14
26218.18,3023.75,-1.44
26229.94,3028.47,186.53
26205.04,3047.93,-24.15
26239.91,3052.52,-65.51
26247.78,3008.30,118.41
26212.73,3020.27,-20.60
26242.85,3006.97,100.72
26250.51,3004.42,-33.59
26267.06,2994.68,65.74
26259.58,3012.96,97.56
26220.99,3042.05,59.81
